,name,upjong,address_x,category,평점_건수,평점_합계,평점_평균,평점_표준편차,Latitude,Longitude,상태
5153,광주빛고을,한식,"제주특별자치도 제주시 동광로5길 8 (이도일동,(1층))",제주시,8,38.0,4.75,0.46291005,33.5026038,126.5312542,정좌표
5154,훔쳐온뒷고기,식육(숯불구이),제주특별자치도 제주시 도남로5길 6 (도남동),제주시,10,41.5,4.15,1.510150839,33.4970168,126.5270797,정좌표
5155,커큐민흑돼지,한식,"제주특별자치도 제주시 신대로 60, 1층 (연동)",제주시,48,220.5,4.59375,0.67363929,33.4921346,126.4964377,정좌표
5156,푸른바당돼지,식육(숯불구이),"제주특별자치도 제주시 진동로5길 28, 1층 (화북일동)",제주시,3,15.0,5.0,0.0,33.5211794,126.5662426,정좌표
5157,뱃도새기함덕점,한식,제주특별자치도 제주시 조천읍 함와로 7,제주시,294,1331.0,4.527210884,0.941609821,33.5393939,126.674595,정좌표
5158,도남막창,한식,제주특별자치도 제주시 도남로 17 (도남동),제주시,10,45.0,4.5,0.707106781,33.498461,126.5255498,정좌표
5159,대박왕갈비연동점,패스트푸드,제주특별자치도 제주시 신광로1길 13 (연동),제주시,4,16.5,4.125,0.62915287,33.4929035,126.4933814,정좌표
5160,산아,한식,"제주특별자치도 제주시 구남로6길 19, 1층 (이도이동)",제주시,13,62.0,4.769230769,0.43852901,33.488874,126.5351669,정좌표
5161,로터리자매식당,한식,"제주특별자치도 제주시 동문로 8-1, 1층 (일도일동)",제주시,6,26.0,4.333333333,0.40824829,33.5128663,126.5276044,정좌표
5162,고가촌,한식,"제주특별자치도 제주시 가령골길 24, 1층 (일도이동)",제주시,6,24.5,4.083333333,0.861200712,33.5041532,126.540834,정좌표
5163,만운성,한식,제주특별자치도 제주시 과원북4길 93 (연동),제주시,3,11.0,3.666666667,1.527525232,33.4811034,126.4915695,정좌표
5164,코다리냉면,한식,"제주특별자치도 제주시 신산로 6, 2층 (일도일동)",제주시,2,6.5,3.25,2.474873734,33.5127251,126.5317343,정좌표
5165,갑뽕,한식,"제주특별자치도 제주시 오복4길 11, 102호 (이도이동)",제주시,13,57.5,4.423076923,1.037749043,33.4952527,126.5369158,정좌표
5166,웰빙밥도둑,정종/대포집/소주방,제주특별자치도 제주시 연동8길 9 (연동),제주시,8,29.0,3.625,1.866050068,33.4849143,126.490831,정좌표
5167,미미당제주삼도점,경양식,제주특별자치도 제주시 관덕로8길 40 (삼도이동),제주시,7,33.5,4.785714286,0.393397896,33.5099706,126.5233033,정좌표
5168,제주스크린골프존,기타,제주특별자치도 제주시 연삼로 346 (도남동),제주시,1,3.0,3.0,,33.4790411,126.5219122,정좌표
5169,조우하다,식육(숯불구이),"제주특별자치도 제주시 연신로 157, 1층 (영평동)",제주시,14,61.0,4.357142857,1.133893419,33.4821067,126.5605716,정좌표
5170,아끈식당,까페,"제주특별자치도 제주시 조천읍 신촌북2길 31-3, 1층",제주시,70,333.5,4.764285714,0.501601988,33.5373436,126.6195515,정좌표
5171,향토음식도두항식당,한식,"제주특별자치도 제주시 도두항서길 11-2, 1층 (도두일동)",제주시,65,305.5,4.7,0.474341649,33.5032834,126.4647589,정좌표
5172,월평식당,한식,"제주특별자치도 제주시 아봉로 372-1, 1층 (월평동)",제주시,18,74.5,4.138888889,1.026208836,33.469376,126.5755945,정좌표
5173,딤섬9898,한식,"제주특별자치도 제주시 노형8길 17, 1층 (노형동)",제주시,72,310.0,4.305555556,1.005462389,33.4844903,126.4844517,정좌표
5174,복여네돈까스,한식,"제주특별자치도 제주시 우도면 우도로 323, 1층 제2호",제주시,35,164.0,4.685714286,0.654011538,33.5198391,126.9497582,정좌표
5175,유피에스,호프/통닭,"제주특별자치도 제주시 광양14길 11, 지하1층 (이도이동)",제주시,8,37.0,4.625,0.876274582,33.4979022,126.5296614,정좌표
5176,비에이치씨도남점,한식,"제주특별자치도 제주시 도남로 103, 1층 (도남동)",제주시,40,168.0,4.2,0.992277877,33.49112,126.5286279,정좌표
5177,죽성고을,한식,"제주특별자치도 제주시 한북로 176, 1층 (오등동)",제주시,86,342.0,3.976744186,1.187946762,33.4622678,126.5342497,정좌표
5178,달빛에구운고등어제주점,뷔페식,"제주특별자치도 제주시 중앙로 381, 1층 (이도이동)",제주시,51,235.0,4.607843137,0.594253527,33.4993689,126.5374965,정좌표
5179,신제주양곱창,한식,"제주특별자치도 제주시 원노형로 23, 101호 (노형동)",제주시,13,47.5,3.653846154,1.88618459,33.486838,126.485122,정좌표
5180,시월,기타,"제주특별자치도 제주시 남광로2길 21, 1층 (이도이동)",제주시,83,369.0,4.445783133,0.777001931,33.4902004,126.5408219,정좌표
5181,신제주삼보,한식,제주특별자치도 제주시 신대로16길 10 (연동),제주시,17,73.5,4.323529412,0.727606875,33.4868955,126.4953877,정좌표
5182,바닐라파레트,기타,"제주특별자치도 제주시 진군길 56-2, 1층 (노형동)",제주시,51,225.5,4.421568627,0.802325053,33.4771133,126.4806609,정좌표
5183,토끼가거북이보다빠르다,한식,"제주특별자치도 제주시 우정로12길 23, 1층 (외도일동)",제주시,6,28.0,4.666666667,0.40824829,33.4872939,126.4285546,정좌표
5184,시로코,식육(숯불구이),"제주특별자치도 제주시 용마서1길 27-7, 1층 (용담삼동)",제주시,51,233.5,4.578431373,0.796068772,33.5163246,126.5047924,정좌표
5185,강촌숯불닭갈비도남점,호프/통닭,제주특별자치도 제주시 도남로 11 (도남동),제주시,4,17.5,4.375,0.946484724,33.4939332,126.5289775,정좌표
5186,맛나하우스,한식,"제주특별자치도 제주시 화남로 22 (화북일동,(화남로 26))",제주시,1,5.0,5.0,,33.5160647,126.5632002,정좌표
5187,칠공팔공빛아지트,분식,"제주특별자치도 제주시 서사로 110, 1층 (삼도일동)",제주시,2,8.5,4.25,1.060660172,33.5027051,126.5196935,정좌표
5188,팔각촌,식육(숯불구이),제주특별자치도 제주시 천수로 42 (이도이동),제주시,411,2019.0,4.912408759,0.473303686,33.5031021,126.541536,정좌표
5189,일품순두부삼화점,한식,"제주특별자치도 제주시 삼봉로2길 54, 1층 (삼양이동)",제주시,61,264.0,4.327868852,0.75213721,33.5196781,126.5835776,정좌표
5190,황금토종닭,탕류(보신용),제주특별자치도 제주시 방일4길 4 (노형동),제주시,3,13.0,4.333333333,0.577350269,33.4775778,126.4684453,정좌표
5191,문성반점,일식,제주특별자치도 제주시 연동4길 12-9 (연동),제주시,3,11.0,3.666666667,1.527525232,33.4846534,126.4872484,정좌표
5192,쇠소깍횟집,횟집,"제주특별자치도 제주시 연수로4길 1, 1층 (일도이동)",제주시,22,104.0,4.727272727,0.767296936,33.5028762,126.5433263,정좌표
5193,시청그때그집,한식,제주특별자치도 제주시 동광로1길 11 (이도일동),제주시,304,1480.0,4.868421053,0.425028992,33.501931,126.5289562,정좌표
5194,동산식당,한식,"제주특별자치도 제주시 삼봉로 137, 102호 (도련일동)",제주시,1,4.0,4.0,,33.509297,126.5901418,정좌표
5195,화진전복,회집,"제주특별자치도 제주시 무근성길 2, 1층 (삼도이동)",제주시,8,35.5,4.4375,0.903860767,33.5179248,126.5191232,정좌표
5196,해와달그리고섬,회집,제주특별자치도 제주시 우도면 우도해안길 946,제주시,96,403.0,4.197916667,1.234331625,33.5107563,126.9655285,정좌표
5197,꽁지식당,한식,제주특별자치도 제주시 고산동산5길 6 (이도이동),제주시,7,35.0,5.0,0.0,33.4956244,126.5338836,정좌표
5198,올래어촌,횟집,제주특별자치도 제주시 테우해안로 166 (이호일동),제주시,40,149.5,3.7375,1.572958587,33.4968019,126.4515591,정좌표
5199,산전수전인생역전,호프/통닭,제주특별자치도 제주시 은남길 40 (연동),제주시,5,24.5,4.9,0.223606798,33.4861934,126.4956301,정좌표
5200,꼬방,한식,제주특별자치도 제주시 신대로12길 21 (연동),제주시,21,103.0,4.904761905,0.300792604,33.4885869,126.4942793,정좌표
5201,진우네국밥,회집,"제주특별자치도 제주시 남성로 24 (용담일동,참사랑하이츠빌라102호(남성로225))",제주시,3,14.0,4.666666667,0.577350269,33.5082698,126.5166176,정좌표
5202,제주마음,한식,"제주특별자치도 제주시 원노형3길 13, 1층 (노형동)",제주시,177,832.5,4.703389831,0.843349538,33.4864363,126.4844124,정좌표
5203,동아리꼬치구이뜨래별점,호프/통닭,"제주특별자치도 제주시 구남로7길 25, 101호 (이도이동, 벽성뜨래별아파트)",제주시,3,12.5,4.166666667,0.763762616,33.4930978,126.5346705,정좌표
5204,금정무오리목점,한식,"제주특별자치도 제주시 연동8길 21, 1층 (연동)",제주시,1,5.0,5.0,,33.4839256,126.4907804,정좌표
5205,황금돈가,한식,"제주특별자치도 제주시 국기로2길 4 (연동,(1층))",제주시,6,27.0,4.5,0.836660027,33.4799136,126.4903314,정좌표
5206,비비큐치킨추자점,한식,제주특별자치도 제주시 추자면 추자로 14-4,제주시,1,5.0,5.0,,33.9636381,126.2975938,정좌표
5207,우도맛집로뎀,한식,제주특별자치도 제주시 우도면 우도해안길 264,제주시,1084,5210.0,4.806273063,0.569554866,33.503579,126.9428311,정좌표
5208,막창먹는놈구남점,한식,"제주특별자치도 제주시 구남동2길 51, 104호 (이도이동)",제주시,2,9.0,4.5,0.707106781,33.4875761,126.5335093,정좌표
5209,더육정육식당,기타,"제주특별자치도 제주시 노형3길 3, 1층 (노형동)",제주시,291,1384.0,4.756013746,0.711183996,33.4864053,126.4855621,정좌표
5210,투썸플레이스엠제이벤처오름점,기타,"제주특별자치도 제주시 첨단로 199, 1층 (영평동)",제주시,51,229.0,4.490196078,0.689131309,33.4564727,126.5714479,정좌표
5211,코하쿠,기타,"제주특별자치도 제주시 은수길 108, 1층 (노형동)",제주시,338,1569.0,4.642011834,0.830936392,33.4721583,126.4880259,정좌표
5212,어가횟집,기타,"제주특별자치도 제주시 광평동로 45, A동 104호 (노형동)",제주시,3,14.5,4.833333333,0.288675135,33.4832402,126.4686459,정좌표
5213,달맥,기타,"제주특별자치도 제주시 광양13길 6-2, 1층 (이도이동)",제주시,19,94.0,4.947368421,0.229415734,33.4985736,126.5313158,정좌표
5214,로빈앤블루,기타,"제주특별자치도 제주시 우도면 우도해안길 856, 1층",제주시,46,206.5,4.489130435,0.627951966,33.5074342,126.954269,정좌표
5215,마두천,한식,"제주특별자치도 제주시 용해로 45, 1층 (용담이동)",제주시,65,287.0,4.415384615,0.793377032,33.5130922,126.5030506,정좌표
5216,돈삼촌,식육(숯불구이),"제주특별자치도 제주시 삼성로 118, 1층 (일도이동)",제주시,1,4.5,4.5,,33.5106109,126.5368349,정좌표
5217,탐라도새기천국,한식,"제주특별자치도 제주시 도령북길 2-4, 1층 (연동)",제주시,2,9.0,4.5,0.707106781,33.4927686,126.4849811,정좌표
5218,항아리뚜껑,횟집,"제주특별자치도 제주시 동한두기길 39, 1.2층 (용담일동)",제주시,11,48.0,4.363636364,0.777525212,33.5161676,126.5150492,정좌표
5219,고전떡볶이본점,분식,제주특별자치도 제주시 무근성5길 2 (삼도이동),제주시,16,61.0,3.8125,1.424488212,33.5129235,126.5194689,정좌표
5220,진김치찌개파불고기,한식,"제주특별자치도 제주시 남광로 10, 1층 (이도이동)",제주시,34,135.0,3.970588235,1.272918244,33.4921275,126.5376473,정좌표
5221,연탄과친한돼지,식육(숯불구이),"제주특별자치도 제주시 원노형로 61, 1층 (노형동)",제주시,423,2063.5,4.878250591,0.497576843,33.483166,126.4851235,정좌표
5222,듬뿍반점,식육(숯불구이),제주특별자치도 제주시 남광북1길 30 (이도이동),제주시,1,5.0,5.0,,33.495791,126.5366904,정좌표
5223,뜨르르,한식,"제주특별자치도 제주시 신대로9길 9, 1층 (연동)",제주시,7,29.0,4.142857143,0.852168103,33.4909658,126.4978922,정좌표
5224,별미집,한식,제주특별자치도 제주시 원노형로 25 (노형동),제주시,39,167.5,4.294871795,1.068188018,33.4864186,126.4851767,정좌표
5225,을찌로국물떡볶이용담점,한식,"제주특별자치도 제주시 남성로 106 (용담일동,(남성로93))",제주시,4,13.5,3.375,1.973786547,33.5085602,126.5167827,정좌표
5226,본죽중앙점,한식,"제주특별자치도 제주시 중앙로 87 (이도일동,(중앙로 81)외 1필지)",제주시,10,42.5,4.25,0.754615428,33.5110832,126.5244392,정좌표
5227,지정,한식,"제주특별자치도 제주시 성화로 30 (용담이동,(성화로13))",제주시,31,142.0,4.580645161,0.847513758,33.5124564,126.5057221,정좌표
5228,빨간집베라체점,호프/통닭,"제주특별자치도 제주시 신설로6길 23 (이도이동,(1층))",제주시,4,19.0,4.75,0.5,33.4929958,126.5437801,정좌표
5229,한끼맛있다제주시청점,까페,제주특별자치도 제주시 광양14길 2 (이도이동),제주시,38,156.5,4.118421053,1.042568363,33.4984187,126.530266,정좌표
5230,상구비어화북남문점,호프/통닭,"제주특별자치도 제주시 진남로6길 9, 1층 (화북일동)",제주시,2,10.0,5.0,0.0,33.5197233,126.56561,정좌표
5231,남문숯불바베큐외도점,통닭(치킨),제주특별자치도 제주시 우령2길 31 (외도일동),제주시,5,22.0,4.4,0.651920241,33.4863277,126.4317127,정좌표
5232,제주서문수산,회집,"제주특별자치도 제주시 서문로4길 13-2, 1073호 (용담일동, 서문공설시장)",제주시,36,141.5,3.930555556,1.454808666,33.5117807,126.5181132,정좌표
5233,자미성꼬치구이,기타,제주특별자치도 제주시 신대로16길 44 (연동),제주시,1,4.0,4.0,,33.487151,126.4914841,정좌표
5234,대발이네,한식,"제주특별자치도 제주시 조천읍 함덕13길 7, 2층",제주시,6,24.5,4.083333333,0.91742393,33.5420803,126.6679293,정좌표
5235,해짓골국수,한식,"제주특별자치도 제주시 관덕로15길 31, 1층 (건입동)",제주시,29,112.5,3.879310345,1.286295709,33.516059,126.5268679,정좌표
5236,청년다방외도점,분식,"제주특별자치도 제주시 우정로15길 29, 1층 (외도일동)",제주시,21,80.5,3.833333333,1.519320023,33.4872764,126.4324412,정좌표
5237,주당포차,한식,"제주특별자치도 제주시 천수로6길 26, 1층 (이도이동)",제주시,1,5.0,5.0,,33.501269,126.5426644,정좌표
5238,일품핫쭈꾸미,한식,"제주특별자치도 제주시 연북로 201, 2층 (오라이동)",제주시,14,66.5,4.75,0.427425207,33.4817954,126.5052278,정좌표
5239,토대력외도점,호프/통닭,"제주특별자치도 제주시 우정로11길 13, 1층 101호 (외도일동)",제주시,4,17.0,4.25,0.866025404,33.4876279,126.4324975,정좌표
5240,다연이네,한식,"제주특별자치도 제주시 사라봉7길 3, 지하1층 지-002호 (건입동, 용기주택)",제주시,4,18.5,4.625,0.478713554,33.517484,126.5394751,정좌표
5241,지큐스크린골프,기타,제주특별자치도 제주시 월광로 134 (노형동),제주시,5,22.0,4.4,0.418330013,33.4908276,126.4728701,정좌표
5242,커피스미다,까페,"제주특별자치도 제주시 정원로 53, 1층 (노형동)",제주시,7,34.0,4.857142857,0.377964473,33.4803463,126.4777974,정좌표
5243,행운손맛,한식,"제주특별자치도 제주시 조천읍 신북로 224-1, 1층",제주시,2,4.0,2.0,1.414213562,33.5359135,126.6370289,정좌표
5244,마라양꼬치,호프/통닭,제주특별자치도 제주시 신대로16길 44 (연동),제주시,81,397.0,4.901234568,0.339298477,33.487151,126.4914841,정좌표
5245,대란갈비,호프/통닭,제주특별자치도 제주시 도남로 19 (도남동),제주시,12,56.0,4.666666667,0.492365964,33.4983115,126.5255663,정좌표
5246,바오밥외도점,한식,"제주특별자치도 제주시 우정로11길 8, 2층 (외도일동)",제주시,1,4.5,4.5,,33.4876491,126.4318331,정좌표
5247,보통사람들,한식,"제주특별자치도 제주시 서광로18길 5-11, 1층 (삼도일동)",제주시,1,5.0,5.0,,33.4992648,126.5213598,정좌표
5248,고소한오향족발,통닭(치킨),제주특별자치도 제주시 조천읍 함덕16길 7,제주시,17,74.0,4.352941176,0.765765668,33.5404711,126.6681058,정좌표
5249,도두해수파크구내,한식,제주특별자치도 제주시 서해안로 236 (도두일동),제주시,1,2.5,2.5,,33.5083474,126.4715367,정좌표
5250,09학번,한식,"제주특별자치도 제주시 산천단동1길 7, 1층 (아라일동)",제주시,3,15.0,5.0,0.0,33.4486621,126.5577705,정좌표
5251,하빌리스,기타,"제주특별자치도 제주시 전농로 37, 1층 (삼도일동)",제주시,78,342.0,4.384615385,0.724896217,33.504624,126.5172341,정좌표
5252,인생극장,한식,"제주특별자치도 제주시 고마로16길 9, 1층 (일도이동)",제주시,22,92.5,4.204545455,1.130308543,33.5052607,126.54033,정좌표
5253,제주국담,한식,제주특별자치도 제주시 신대로12길 17 (연동),제주시,139,635.5,4.571942446,0.83310392,33.4885955,126.4947633,정좌표
5254,맵수다제대점,한식,"제주특별자치도 제주시 제주대학로7길 5-2, 지하1층 (아라이동)",제주시,14,62.5,4.464285714,0.692384001,33.4606187,126.561092,정좌표
5255,이순애소문난순대국밥,한식,제주특별자치도 제주시 진남로6길 29 (화북일동),제주시,7,30.0,4.285714286,0.755928946,33.5212718,126.5656523,정좌표
5256,1석2조,한식,"제주특별자치도 제주시 신광로10길 24 (연동,(1층))",제주시,6,28.0,4.666666667,0.516397779,33.4840476,126.4872514,정좌표
5257,삼오칠회센타,횟집,제주특별자치도 제주시 신대로16길 33 (연동),제주시,26,126.0,4.846153846,0.33968311,33.4866937,126.493022,정좌표
5258,제주도푸른밤,한식,"제주특별자치도 제주시 도공로 4-2, 2층 (도두일동)",제주시,1,5.0,5.0,,33.5060123,126.4648226,정좌표
5259,수니네국수,식육(숯불구이),"제주특별자치도 제주시 월랑로 96, 1층 제1호 (도두일동)",제주시,14,63.5,4.535714286,0.603333232,33.4929996,126.4721508,정좌표
5260,엄블랑호다,기타,"제주특별자치도 제주시 사장길 15, 1층 (연동)",제주시,26,108.0,4.153846154,1.120439474,33.4842131,126.4958839,정좌표
5261,미스터와규,호프/통닭,제주특별자치도 제주시 은남3길 33 (연동),제주시,4,18.0,4.5,1.0,33.4871889,126.4923022,정좌표
5262,신사본가송탄부대찌개,한식,제주특별자치도 제주시 신대로10길 28 (연동),제주시,15,66.5,4.433333333,0.622972903,33.4909818,126.4938645,정좌표
5263,낭뜰에쉼팡,한식,제주특별자치도 제주시 조천읍 남조로 2343,제주시,309,1345.5,4.354368932,0.879873445,33.4735321,126.6571882,정좌표
5264,오라방라운지,정종/대포집/소주방,"제주특별자치도 제주시 은수길 69, 1층 (연동)",제주시,9,31.5,3.5,1.369306394,33.470619,126.4881811,정좌표
5265,또순이모부페,뷔페식,"제주특별자치도 제주시 연동11길 30, 1층 (연동)",제주시,2,4.5,2.25,2.474873734,33.4871554,126.4930355,정좌표
5266,삼해횟집,한식,"제주특별자치도 제주시 우평로 354, 1층 (외도일동)",제주시,28,128.0,4.571428571,0.71639899,33.4841974,126.429085,정좌표
5267,제주어항,회집,제주특별자치도 제주시 용해로 24 (용담삼동),제주시,72,327.5,4.548611111,0.650891708,33.5150259,126.5023651,정좌표
5268,램스키친,한식,"제주특별자치도 제주시 국기로 35, 3층 (연동)",제주시,187,927.5,4.959893048,0.314943226,33.4787871,126.4903725,정좌표
5269,스파벨리스,까페,"제주특별자치도 제주시 조천읍 종인내길 135, 다동 1층",제주시,333,1378.5,4.13963964,1.149589708,33.49482,126.623,정좌표
5270,루스트삼화점,경양식,"제주특별자치도 제주시 화삼로 21, 3층 (화북일동)",제주시,54,218.0,4.037037037,1.132087119,33.5144325,126.5755025,정좌표
5271,와랑와랑,한식,"제주특별자치도 제주시 산천단동1길 9, 1층 (아라일동)",제주시,109,498.0,4.568807339,0.678601128,33.4488621,126.5577543,정좌표
5272,심스호텔,한식,"제주특별자치도 제주시 임항로 249, 2층 (건입동)",제주시,33,151.0,4.575757576,0.761589745,33.5183479,126.5387193,정좌표
5273,조마루뼈다귀함덕점,한식,"제주특별자치도 제주시 조천읍 함덕16길 4, 1층",제주시,36,138.0,3.833333333,1.352246808,33.5402985,126.6686629,정좌표
5274,난타오천화북점,패스트푸드,"제주특별자치도 제주시 동화로1길 37, 주상가동 103호 (화북일동,화북2아파트)",제주시,6,25.0,4.166666667,0.25819889,33.5193437,126.5768589,정좌표
5275,모퉁이에머릿돌,한식,제주특별자치도 제주시 신대로10길 34 (연동),제주시,2,4.0,2.0,0.0,33.4910212,126.4931719,정좌표
5276,일번가,식육(숯불구이),제주특별자치도 제주시 중앙로24길 7 (삼도이동),제주시,8,37.5,4.6875,0.458062691,33.5062968,126.5241406,정좌표
5277,돈만땅,한식,"제주특별자치도 제주시 진동로5길 20, 1층 (화북일동)",제주시,1,4.0,4.0,,33.521198,126.5651164,정좌표
5278,이게밥도둑,한식,"제주특별자치도 제주시 삼무로7길 23, 1층 (연동)",제주시,21,91.0,4.333333333,1.217921727,33.491617,126.4936071,정좌표
5279,제주정식,식육(숯불구이),제주특별자치도 제주시 연화로2길 22-1 (연동),제주시,17,70.5,4.147058824,1.114740803,33.4772824,126.4897068,정좌표
5280,보말과비바리제주본점,통닭(치킨),"제주특별자치도 제주시 화삼북로 7, 상가동 106호 (화북일동,화북4아파트)",제주시,120,551.5,4.595833333,0.671433414,33.5175448,126.5739414,정좌표
5281,맘스터치제주대점,패스트푸드,"제주특별자치도 제주시 제주대학로 115, 1층 (아라이동)",제주시,4,18.5,4.625,0.478713554,33.4604339,126.5623364,정좌표
5282,옥이정식,한식,"제주특별자치도 제주시 신산로 31 (일도이동,(신산로154))",제주시,1,4.5,4.5,,33.5106281,126.5324973,정좌표
5283,남문숯불바베큐치킨아라점,호프/통닭,"제주특별자치도 제주시 아란7길 11, 1층 (아라일동)",제주시,21,96.0,4.571428571,0.481812056,33.4261379,126.5626925,정좌표
5284,옛날통닭서사라점,호프/통닭,"제주특별자치도 제주시 서사로 41, 1층 (삼도이동)",제주시,6,24.0,4.0,0.707106781,33.5087465,126.5202192,정좌표
5285,흑섬,한식,"제주특별자치도 제주시 서흘1길 46, 1층 (삼양일동)",제주시,44,200.0,4.545454545,0.568741796,33.5303543,126.5894449,정좌표
5286,리오,기타,제주특별자치도 제주시 수덕9길 81-6 (노형동),제주시,5,21.0,4.2,0.836660027,33.4825724,126.4708567,정좌표
5287,남다른대구막창,식육(숯불구이),제주특별자치도 제주시 화삼로 11 (화북일동),제주시,5,22.5,4.5,0.707106781,33.5143764,126.5791822,정좌표
5288,제주만석,회집,"제주특별자치도 제주시 남성로 46-1, 1층 (용담일동)",제주시,3,13.0,4.333333333,1.154700538,33.5042937,126.5133698,정좌표
5289,좀녀마을,한식,"제주특별자치도 제주시 은남길 25 (연동,(은남1로 28))",제주시,63,290.0,4.603174603,0.672973243,33.4873715,126.4960531,정좌표
5290,괸당집함덕점,일식,"제주특별자치도 제주시 조천읍 신북로 509, 1층",제주시,43,201.5,4.686046512,0.577589983,33.5423822,126.664489,정좌표
5291,신기루,한식,"제주특별자치도 제주시 수덕5길 45, 1층 (노형동)",제주시,1,4.0,4.0,,33.4846209,126.474381,정좌표
5292,고사리,한식,"제주특별자치도 제주시 삼무로3길 39, 102호 (연동)",제주시,5,19.0,3.8,1.89076704,33.490311,126.4917112,정좌표
5293,권주가,호프/통닭,"제주특별자치도 제주시 천수로 82, 105동 104호 (일도이동, 혜성대유상가)",제주시,1,3.0,3.0,,33.5056914,126.5451377,정좌표
5294,천하육회시청점,식육(숯불구이),제주특별자치도 제주시 광양8길 9 (이도이동),제주시,5,24.5,4.9,0.223606798,33.4998294,126.528572,정좌표
5295,일미고을,한식,제주특별자치도 제주시 신대로10길 24 (연동),제주시,1,4.0,4.0,,33.4909566,126.4943082,정좌표
5296,일통이반,호프/통닭,"제주특별자치도 제주시 중앙로2길 25, 1층 (삼도이동)",제주시,312,1277.0,4.092948718,1.320509118,33.5170648,126.5221484,정좌표
5297,제주순풍해장국함덕점,한식,"제주특별자치도 제주시 조천읍 신북로 604, 1층",제주시,2961,14431.0,4.87369132,0.460706183,33.5398239,126.6740623,정좌표
5298,이집에서먹자,분식,"제주특별자치도 제주시 조천읍 신북로 475, 1층",제주시,16,79.5,4.96875,0.125,33.5435725,126.6611631,정좌표
5299,해맞이,한식,"제주특별자치도 제주시 공설로 41, 1층 (오라일동)",제주시,21,96.5,4.595238095,0.663683803,33.4967725,126.5183827,정좌표
5300,대게마을,한식,"제주특별자치도 제주시 서해안로 350-1, 1~2층 (도두이동)",제주시,24,117.0,4.875,0.303959379,33.5055899,126.4897243,정좌표
5301,이춘봉인생치킨,한식,"제주특별자치도 제주시 동화로1길 53-2, 1층 (화북일동)",제주시,2,9.0,4.5,0.707106781,33.5176262,126.5768591,정좌표
5302,금화왕돈까스노형점,경양식,"제주특별자치도 제주시 연북로 48, 201,202호 (노형동)",제주시,75,284.0,3.786666667,1.516070074,33.4858923,126.518754,정좌표
5303,라구요,경양식,"제주특별자치도 제주시 기와1길 6, 1층 (영평동)",제주시,1,4.0,4.0,,33.4888507,126.5569935,정좌표
5304,쭈꾸미달인,한식,"제주특별자치도 제주시 화삼로 89, 104호 (도련일동)",제주시,7,29.0,4.142857143,1.573591585,33.5143764,126.5791822,정좌표
5305,편안식당,한식,제주특별자치도 제주시 신성로13길 27 (이도이동),제주시,4,20.0,5.0,0.0,33.4978753,126.5304334,정좌표
5306,신제주보쌈,한식,제주특별자치도 제주시 광평동로 38 (노형동),제주시,11,47.5,4.318181818,0.750757194,33.4831891,126.4695451,정좌표
5307,방목흑돼지,식육(숯불구이),제주특별자치도 제주시 조천읍 비자림로 649,제주시,17,70.0,4.117647059,1.139207671,33.436561,126.6762822,정좌표
5308,맛있으면돼지,기타,"제주특별자치도 제주시 용화로 18, 1층 (용담이동)",제주시,6,26.5,4.416666667,0.664580068,33.5097145,126.5054066,정좌표
5309,피쉬앤돈,기타,"제주특별자치도 제주시 곰방매길 5, 1층 (아라이동)",제주시,74,338.0,4.567567568,0.845310692,33.4674104,126.5554152,정좌표
5310,일억조흑돼지,기타,"제주특별자치도 제주시 정존13길 4, 1층 (노형동)",제주시,64,301.0,4.703125,0.937400788,33.4855934,126.4775788,정좌표
5311,우미관,기타,"제주특별자치도 제주시 서광로32길 40-1, 2층 (이도이동)",제주시,15,70.5,4.7,0.455129495,33.4972854,126.5298074,정좌표
5312,퍼스트스톤,기타,"제주특별자치도 제주시 노형12길 23, 1층 (노형동)",제주시,1,2.0,2.0,,33.4771889,126.4742632,정좌표
5313,그라나다,까페,"제주특별자치도 제주시 1100로 3308, 204호 (노형동)",제주시,52,239.5,4.605769231,0.527076086,33.4598677,126.4872607,정좌표
5314,거멍흑돼지장어하루신제주본점,한식,"제주특별자치도 제주시 월랑로 83, 2층 제1호 (노형동)",제주시,7,32.5,4.642857143,0.626783171,33.4917374,126.472442,정좌표
5315,대굴대굴,한식,제주특별자치도 제주시 성신로2길 19 (연동),제주시,17,76.5,4.5,0.467707173,33.4921732,126.4872382,정좌표
5316,별당,한식,제주특별자치도 제주시 중앙로12길 8 (이도일동),제주시,6,27.5,4.583333333,0.664580068,33.5120268,126.5238054,정좌표
5317,김밥상회,분식,"제주특별자치도 제주시 과원북2길 58, 1층 (연동)",제주시,25,112.0,4.48,0.7285831,33.4787085,126.4885072,정좌표
5318,우도짜장맨,기타,"제주특별자치도 제주시 우도면 우도해안길 1132, 1층",제주시,358,1668.0,4.659217877,0.664052116,33.4977772,126.9676695,정좌표
5319,우진제비육개장,한식,"제주특별자치도 제주시 조천읍 번영로 1595, 1층",제주시,13,54.0,4.153846154,1.264657651,33.4590959,126.7018887,정좌표
5320,짱짱소주방,통닭(치킨),"제주특별자치도 제주시 연동10길 31, 1층 (연동)",제주시,2,8.5,4.25,0.353553391,33.482964,126.4919946,정좌표
5321,제주모다정,한식,"제주특별자치도 제주시 원노형6길 12, 1층 (노형동)",제주시,70,319.0,4.557142857,0.694402345,33.4850718,126.4827556,정좌표
