name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
고랑몰랑들엉몰랑,식육(숯불구이),제주특별자치도 제주시 한림읍 한림상로 107,한림읍,10,4.1,33.4098484,126.2645483
그ㅤㄹㅡㄷ,한식,제주특별자치도 제주시 한림읍 귀덕5길 33 1층 103호,한림읍,28,4.964285714,33.4417839,126.2803128
바다주옥,한식,제주특별자치도 제주시 한림읍 한림해안로 279 1동 1층,한림읍,1,5,33.4257892,126.2673117
제주기역,기타,제주특별자치도 제주시 한림읍 협재1길 19-8 1층,한림읍,419,4.914081146,33.3976259,126.2429375
아카렌가,일식,제주특별자치도 제주시 한림읍 한림중앙로 32 2층,한림읍,18,4.916666667,33.4044889,126.2697728
원조수림,기타,제주특별자치도 제주시 한림읍 한림상로 11 1층,한림읍,7,4.5,33.4053421,126.2569331
유주,기타,제주특별자치도 제주시 한림읍 한림상로 17 1층,한림읍,128,4.671875,33.405404,126.2574231
동명정류장,기타,제주특별자치도 제주시 한림읍 동명7길 26 1층,한림읍,239,4.893305439,33.3971282,126.2663189
배롱정원,기타,제주특별자치도 제주시 한림읍 협재4길 19 1층,한림읍,134,4.768656716,33.3930352,126.2415929
임주현고기국수정식집,한식,제주특별자치도 제주시 한림읍 한림상로 110 다동 1층,한림읍,14,4.25,33.4143543,126.2629319
제주프리또,경양식,제주특별자치도 제주시 한림읍 귀덕5길 7 1층,한림읍,154,4.347402597,33.428251,126.2900919
서쪽밤,일식,제주특별자치도 제주시 한림읍 한림로 336 1층,한림읍,33,4.590909091,33.3934131,126.2406243
금능상회해물라면,한식,제주특별자치도 제주시 한림읍 금능5길 21 2층,한림읍,191,4.123036649,33.3894116,126.2268728
동광,한식,제주특별자치도 제주시 다랑곶길 19 (노형동(다랑굿로27)),제주시,45,4.6,33.4879309,126.4808146
꽃담,한식,제주특별자치도 제주시 선덕로5길 18 1층 (연동),제주시,64,4.953125,33.4882104,126.4998055
외도가마솥밥,한식,제주특별자치도 제주시 우정로6길 11 1층 (외도일동),제주시,8,4.4375,33.4901514,126.4298028
여자만이네,횟집,제주특별자치도 제주시 탑동로 27 (삼도이동),제주시,1,3,33.5173644,126.5217892
일품순두부도청점,한식,제주특별자치도 제주시 문송길 41 (연동),제주시,14,3.321428571,33.4860522,126.4974391
청일,한식,제주특별자치도 제주시 월랑로12길 29 (노형동),제주시,4,4,33.4910517,126.4779664
은희네해장국노형점,한식,제주특별자치도 제주시 원노형로 40 1층 (노형동),제주시,377,4.234748011,33.4852312,126.4847347
수라상,한식,제주특별자치도 제주시 연동10길 36 (연동(도호2로68)),제주시,15,4.466666667,33.4826937,126.4917109
화북공단,한식,제주특별자치도 제주시 선반로 67 1층 (화북일동),제주시,12,4.083333333,33.5153506,126.5653711
도나망,한식,제주특별자치도 제주시 조천읍 일주동로 1208 2층,제주시,29,4.068965517,33.5393114,126.6638893
비비큐삼도점,패스트푸드,제주특별자치도 제주시 서사로17길 1 (삼도일동),제주시,10,3.95,33.5021105,126.5203321
오복뼈갈비,한식,제주특별자치도 제주시 오복4길 20 (이도이동),제주시,3,3.833333333,33.4946982,126.5370682
옛집,한식,제주특별자치도 제주시 연동4길 6-3 (연동),제주시,14,4.785714286,33.4852189,126.4877077
토방,한식,제주특별자치도 제주시 천수로 39 (일도이동(동여중길59)),제주시,2,3.75,33.5031961,126.5412493
해찬,횟집,제주특별자치도 제주시 금산5길 30-10 1층 (화북일동),제주시,3,5,33.5255625,126.5645792
낚시꾼,식육(숯불구이),제주특별자치도 제주시 신대로16길 37-1 (연동),제주시,9,5,33.4866718,126.4924855
금순이네,식육(숯불구이),제주특별자치도 제주시 정존1길 31 1층 (노형동),제주시,2,4,33.483222,126.4706011
만두랑돈찜,한식,제주특별자치도 제주시 복지로3길 1-2 1층 (도남동),제주시,19,4.368421053,33.4893064,126.5236542
화산양꼬치,식육(숯불구이),제주특별자치도 제주시 서광로32길 18-1 2층 (이도이동),제주시,8,3.9375,33.4989735,126.5286177
아살람,한식,제주특별자치도 제주시 중앙로2길 7 (삼도이동),제주시,80,4.675,33.5165402,126.524197
도르라갈비,한식,제주특별자치도 제주시 성신로2길 21 (연동),제주시,3,4.666666667,33.492288,126.4874837
제이비블랑,기타,제주특별자치도 제주시 진목5길 1 2층 201호 (봉개동),제주시,4,4.875,33.4912982,126.5991873
아름,한식,제주특별자치도 제주시 조천읍 교래3길 24,제주시,4,4.75,33.4356103,126.6787796
신춘하추동,한식,제주특별자치도 제주시 광양7길 14 1~2층 (이도이동),제주시,2,4,33.5007795,126.5309116
들물갈비,한식,제주특별자치도 제주시 임항로 272-1 (건입동),제주시,1,5,33.5165302,126.5382583
길벗,한식,제주특별자치도 제주시 월광로 162 (노형동),제주시,3,3.833333333,33.4925157,126.4750237
충세흑돼지정육식당,한식,제주특별자치도 제주시 조천읍 신북로 188 1층,제주시,15,4.833333333,33.534661,126.6332472
유노,식육(숯불구이),제주특별자치도 제주시 흥운길 19 1층 (용담이동),제주시,7,5,33.5107091,126.5114111
연동마라도,횟집,제주특별자치도 제주시 신광로8길 3 (연동),제주시,106,4.254716981,33.4868335,126.4895539
야무진냄비,한식,제주특별자치도 제주시 용문로 144-1 (용담이동),제주시,1,5,33.5075754,126.5096987
미나리,한식,제주특별자치도 제주시 삼무로11길 34 (연동(삼무1로 9)),제주시,42,4.238095238,33.4905415,126.4957637
예소담,한식,제주특별자치도 제주시 조천읍 신북로 544,제주시,102,4.647058824,33.5411266,126.6677813
막창상회용담본점,식육(숯불구이),제주특별자치도 제주시 흥운길 16 (용담이동),제주시,5,4.5,33.5103093,126.5115234
목포홍탁집,한식,제주특별자치도 제주시 신대로10길 32 (연동(성두4로46)),제주시,1,5,33.4910176,126.4933215
돈세상,일식,제주특별자치도 제주시 가령골2길 4 (이도이동),제주시,7,4.571428571,33.504256,126.5375477
천둥소리,식육(숯불구이),제주특별자치도 제주시 원남6길 5 (도남동),제주시,9,4.111111111,33.4888231,126.5294867
나성갈비제주화북점,한식,제주특별자치도 제주시 일주동로 260 (화북일동),제주시,21,4.571428571,33.5200652,126.5731982
진지상,한식,제주특별자치도 제주시 다랑곶길 10 (노형동(다랑굿로 14) 101호),제주시,5,4.4,33.4879309,126.4808146
이가촌,한식,제주특별자치도 제주시 연북로 164 1~2층 (연동),제주시,34,4.308823529,33.4814289,126.4990004
이도국밥,한식,제주특별자치도 제주시 남광로 7 (이도이동),제주시,7,4.714285714,33.4924789,126.5370195
자연뜨락,한식,제주특별자치도 제주시 연화로2길 16-1 (연동),제주시,28,4.571428571,33.4772933,126.4890418
제주김만복본점,한식,제주특별자치도 제주시 오라로 41 1동 1층 (오라삼동),제주시,1475,4.107118644,33.4968071,126.5111965
우정양꼬치,한식,제주특별자치도 제주시 우정로13길 9 (외도일동),제주시,9,4.611111111,33.4870765,126.4321791
경일낙지,한식,제주특별자치도 제주시 다랑곶길 30 1층 (노형동),제주시,118,4.326271186,33.4884542,126.481045
통큰순대집,한식,제주특별자치도 제주시 동광로1길 32 제40 41호 (이도일동),제주시,3,5,33.5032944,126.527915
태양상회,중국식,제주특별자치도 제주시 중앙로2길 31 1층 (삼도이동),제주시,9,4.833333333,33.5171926,126.5216748
웅지,한식,제주특별자치도 제주시 진군중길 16 (노형동),제주시,2,4.25,33.4775532,126.4794074
덤장돌삼겹,한식,제주특별자치도 제주시 서해안로 500 1~2층 (용담삼동),제주시,101,4.99009901,33.5193867,126.4925543
후레쉬돈까스,한식,제주특별자치도 제주시 서광로2길 33 1층 (오라일동),제주시,12,4.875,33.4984073,126.5139622
우돈채,한식,제주특별자치도 제주시 남광로2길 17-14 1층 (이도이동),제주시,17,4.558823529,33.4912229,126.5386148
미풍해장국제주항점,한식,제주특별자치도 제주시 임항로 80 제4동 1층 (건입동),제주시,41,4.036585366,33.5183479,126.5387193
리하의커리,기타,제주특별자치도 제주시 조천읍 조천3길 3 1층,제주시,9,4,33.5351735,126.6324683
더전복,한식,제주특별자치도 제주시 도두항서길 53 (도두일동),제주시,99,4.686868687,33.5052401,126.4639129
돈뜨레용담점,한식,제주특별자치도 제주시 서해안로 644 (용담삼동),제주시,89,4.808988764,33.5164234,126.505585
더블루,한식,제주특별자치도 제주시 탑동로 66 (삼도이동),제주시,26,4.692307692,33.5185924,126.5175016
해양호,횟집,제주특별자치도 제주시 일주서로 7620 (이호이동(연도로351)),제주시,13,4.461538462,33.4949773,126.4606863
2도비어제주연동점,식육(숯불구이),제주특별자치도 제주시 신광로10길 22 (연동),제주시,6,3.5,33.4840498,126.487359
제주주민센터,한식,제주특별자치도 제주시 무근성길 46 (삼도이동(무근성로80)),제주시,5,4.7,33.5148351,126.5188896
어상,횟집,제주특별자치도 제주시 수덕9길 82-7 1층 (노형동),제주시,3,4.833333333,33.4834095,126.4698673
육도담,식육(숯불구이),제주특별자치도 제주시 도남로 59 (도남동),제주시,134,4.880597015,33.4950311,126.5277256
삼조삼계탕,식육(숯불구이),제주특별자치도 제주시 서광로13길 12 1층 (삼도일동),제주시,19,4.657894737,33.5010763,126.5179822
방파제식당,한식,제주특별자치도 제주시 조천읍 조천북1길 35-6,제주시,12,4.75,33.5418481,126.634692
시청골목집,한식,제주특별자치도 제주시 서광로32길 39-3 (이도이동),제주시,10,4.9,33.4975602,126.530245
고기마을,한식,제주특별자치도 제주시 진남로 21-1 1층 (화북일동),제주시,1,5,33.5230714,126.5627808
제주돈갈매기,식육(숯불구이),제주특별자치도 제주시 천수로8길 3 1층 (일도이동),제주시,7,4.785714286,33.5027216,126.5431394
용연,횟집,제주특별자치도 제주시 동한두기길 35 (용담일동),제주시,31,4.387096774,33.5165125,126.5152403
그램그램연동점,한식,제주특별자치도 제주시 신대로20길 56 1층 (연동),제주시,6,3,33.4839009,126.4904548
추가네,탕류(보신용),제주특별자치도 제주시 서사로 176 (오라일동),제주시,15,4.533333333,33.4966233,126.5196281
국수천하,한식,제주특별자치도 제주시 서사로 174 (오라일동),제주시,13,4.576923077,33.4967495,126.5196303
신성할망,한식,제주특별자치도 제주시 신대로7길 23 (연동),제주시,187,4.72459893,33.4919294,126.4992174
제라한,한식,제주특별자치도 제주시 정존1길 33 (노형동),제주시,60,4.016666667,33.483304,126.4704544
번영가든,한식,제주특별자치도 제주시 번영로 553 (봉개동),제주시,3,4.666666667,33.4876812,126.6000458
제주텐동,기타,제주특별자치도 제주시 중앙로 214 2~4층 (이도이동),제주시,107,4.205607477,33.496228,126.5513995
한상,한식,제주특별자치도 제주시 정원로 55 1층 (노형동),제주시,2,4,33.4803463,126.4777974
명가돈까스,경양식,제주특별자치도 제주시 태성로2길 30-1 1층 (일도이동),제주시,5,4.8,33.5007134,126.5475626
수구레해장국2호점,한식,제주특별자치도 제주시 비월길 7 (연동),제주시,1,4,33.4849529,126.4974183
도두어부의밥상,횟집,제주특별자치도 제주시 서해안로 181 1층 (도두일동),제주시,67,4.208955224,33.5053632,126.4677376
털보,한식,제주특별자치도 제주시 조천읍 신북로 554,제주시,58,4.224137931,33.5408887,126.6688789
명물,한식,제주특별자치도 제주시 탑동로11길 2-1 1~2층 (삼도이동),제주시,10,4,33.5166654,126.517019
현지통아귀찜,한식,제주특별자치도 제주시 설촌로 12 1층 (삼양이동),제주시,8,4.9375,33.5224988,126.5817017
어장관리,식육(숯불구이),제주특별자치도 제주시 귀아랑길 23 (연동),제주시,30,4.083333333,33.4914457,126.4976203
조박사,횟집,제주특별자치도 제주시 다랑곶길 10 (노형동제동프린스빌102(다랑굿4로14)),제주시,30,4.683333333,33.4879309,126.4808146
화사랑,한식,제주특별자치도 제주시 서광로32길 10 (이도이동),제주시,9,4.388888889,33.4995797,126.5281953
골목집갈비,한식,제주특별자치도 제주시 서사로18길 19 (삼도일동),제주시,1,4,33.5018635,126.5177708
어장군,한식,제주특별자치도 제주시 신대로 72 (연동),제주시,32,4.5,33.4909506,126.4962656
닭바리,한식,제주특별자치도 제주시 서광로32길 17 (이도이동),제주시,7,4.5,33.4992344,126.5287241
삼무국수,한식,제주특별자치도 제주시 삼무로3길 46-1 1층 (연동),제주시,770,4.361688312,33.490567,126.491045
비비큐용담점,한식,제주특별자치도 제주시 용담로 92 (용담이동),제주시,10,4.65,33.5119258,126.5124267
연동길,한식,제주특별자치도 제주시 은남2길 23 (연동제1호),제주시,10,3.4,33.4881035,126.4934516
명품대구막창,식육(숯불구이),제주특별자치도 제주시 연동8길 4 (연동),제주시,1,5,33.4854546,126.4904817
진진,한식,제주특별자치도 제주시 선덕로5길 19 (연동),제주시,10,4.75,33.4878975,126.5000993
원우정,한식,제주특별자치도 제주시 다랑곶1길 6 (노형동(다랑굿1로12)),제주시,9,3.888888889,33.4879309,126.4808146
올리브와뽀빠이,한식,제주특별자치도 제주시 신광로 32-1 (연동(신광로44)),제주시,2,4,33.4882944,126.4898761
도남오거리도남점,식육(숯불구이),제주특별자치도 제주시 도남로6길 16 1~2층 (도남동),제주시,6,3.916666667,33.4965521,126.5261342
돈마니,기타,제주특별자치도 제주시 월랑로10길 33 1층 (노형동),제주시,74,5,33.4909959,126.4784882
크레베떼,기타,제주특별자치도 제주시 조천읍 함덕로 28 2층,제주시,10,4.4,33.5419571,126.6723272
(주)삼다도횟집,횟집,제주특별자치도 제주시 서해안로 572 (용담삼동),제주시,10,4.35,33.5190034,126.4993699
현미,한식,제주특별자치도 제주시 월대6길 17 (외도이동(월대1로21)),제주시,1,5,33.4925814,126.4357415
조근아지망,한식,제주특별자치도 제주시 우정로 2 (외도일동),제주시,10,4.7,33.4924527,126.4299172
오름해산물,한식,제주특별자치도 제주시 국기로2길 2-5 (연동),제주시,9,4.333333333,33.4793727,126.4903376
일도촌,탕류(보신용),제주특별자치도 제주시 천수로8길 7 1층 (일도이동),제주시,7,4.857142857,33.5030578,126.5429035
여가,한식,제주특별자치도 제주시 서광로32길 26 2층 (이도이동),제주시,4,4.25,33.4984196,126.5290457
