,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
2709,출출,출출제주특별자치도 서귀포시 성산읍 온평상하로 98,일반음식점,분식,제주특별자치도 서귀포시 성산읍 온평상하로 98,https://pcmap.place.naver.com/restaurant/1386645416/review/visitor#
2710,제주커피박물관,제주커피박물관제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,일반음식점,까페,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,https://pcmap.place.naver.com/restaurant/36194405/review/visitor#
2711,또래오래서귀점,또래오래서귀점제주특별자치도 서귀포시 동문동로53번길 2 (서귀동),일반음식점,통닭(치킨),제주특별자치도 서귀포시 동문동로53번길 2 (서귀동),https://pcmap.place.naver.com/restaurant/38510666/review/visitor#
2714,서귀포중문마리조아,서귀포중문마리조아제주특별자치도 서귀포시 이어도로 215,일반음식점,한식,제주특별자치도 서귀포시 이어도로 215,https://pcmap.place.naver.com/restaurant/1930214581/review/visitor#
2715,명성수다뜰,명성수다뜰제주특별자치도 서귀포시 대정읍 하모중앙로 56-1,일반음식점,분식,제주특별자치도 서귀포시 대정읍 하모중앙로 56-1,https://pcmap.place.naver.com/restaurant/16939152/review/visitor#
2717,청해식당,청해식당제주특별자치도 서귀포시 동홍중앙로 39 (동홍동),일반음식점,한식,제주특별자치도 서귀포시 동홍중앙로 39 (동홍동),https://pcmap.place.naver.com/restaurant/1036635234/review/visitor#
2718,이드레국수,이드레국수제주특별자치도 서귀포시 천제연로 93 (색달동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 93 (색달동),https://pcmap.place.naver.com/restaurant/36886931/review/visitor#
2720,동성식당,동성식당제주특별자치도 서귀포시 대정읍 신영로 92,일반음식점,한식,제주특별자치도 서귀포시 대정읍 신영로 92,https://pcmap.place.naver.com/restaurant/1013246739/review/visitor#
2725,탐라갈치요리전문점,탐라갈치요리전문점제주특별자치도 서귀포시 소암로 37 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 소암로 37 (서귀동),https://pcmap.place.naver.com/restaurant/33875610/review/visitor#
2726,미르빌,미르빌제주특별자치도 서귀포시 안덕면 사계로114번길 87,일반음식점,기타,제주특별자치도 서귀포시 안덕면 사계로114번길 87,https://pcmap.place.naver.com/restaurant/1553068409/review/visitor#
2727,나눔자리,나눔자리제주특별자치도 서귀포시 천제연로 183-1 (중문동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 183-1 (중문동),https://pcmap.place.naver.com/restaurant/1071445711/review/visitor#
2728,통큰코다리,통큰코다리제주특별자치도 서귀포시 신서귀로51번길 35 (강정동),일반음식점,한식,제주특별자치도 서귀포시 신서귀로51번길 35 (강정동),https://pcmap.place.naver.com/restaurant/38646810/review/visitor#
2730,루스트서귀포점,루스트서귀포점제주특별자치도 서귀포시 신서로48번길 22 (강정동),일반음식점,경양식,제주특별자치도 서귀포시 신서로48번길 22 (강정동),https://pcmap.place.naver.com/restaurant/36218332/review/visitor#
2731,교촌치킨서귀포1호점,교촌치킨서귀포1호점제주특별자치도 서귀포시 일주동로 8584 (동홍동),일반음식점,호프/통닭,제주특별자치도 서귀포시 일주동로 8584 (동홍동),https://pcmap.place.naver.com/restaurant/11802210/review/visitor#
2732,혼고뜨로,혼고뜨로제주특별자치도 서귀포시 성산읍 한도로 137,일반음식점,경양식,제주특별자치도 서귀포시 성산읍 한도로 137,https://pcmap.place.naver.com/restaurant/1789590460/review/visitor#
2733,손두부집,손두부집제주특별자치도 서귀포시 중정로5번길 17 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중정로5번길 17 (서귀동),https://pcmap.place.naver.com/restaurant/16898742/review/visitor#
2734,새벽숯불가든,새벽숯불가든제주특별자치도 서귀포시 성산읍 일주동로 4036,일반음식점,한식,제주특별자치도 서귀포시 성산읍 일주동로 4036,https://pcmap.place.naver.com/restaurant/34883049/review/visitor#
2735,김태연국민동태탕서귀포시동홍점,김태연국민동태탕서귀포시동홍점제주특별자치도 서귀포시 동홍중앙로 17 (동홍동),일반음식점,호프/통닭,제주특별자치도 서귀포시 동홍중앙로 17 (동홍동),https://pcmap.place.naver.com/restaurant/1061721909/review/visitor#
2737,팔팔자연산회센타,팔팔자연산회센타제주특별자치도 서귀포시 성산읍 일주동로 4213,일반음식점,한식,제주특별자치도 서귀포시 성산읍 일주동로 4213,https://pcmap.place.naver.com/restaurant/1702326097/review/visitor#
2740,삼달,삼달제주특별자치도 서귀포시 성산읍 삼달하동로 20,일반음식점,까페,제주특별자치도 서귀포시 성산읍 삼달하동로 20,https://pcmap.place.naver.com/restaurant/20505801/review/visitor#
2742,꿩망물,꿩망물제주특별자치도 서귀포시 말질로 308-2 (강정동),일반음식점,한식,제주특별자치도 서귀포시 말질로 308-2 (강정동),https://pcmap.place.naver.com/restaurant/37914532/review/visitor#
2744,바다와농부,바다와농부제주특별자치도 서귀포시 칠십리로 137 (서귀동),일반음식점,기타,제주특별자치도 서귀포시 칠십리로 137 (서귀동),https://pcmap.place.naver.com/restaurant/1660046180/review/visitor#
2745,착한마녀김밥,착한마녀김밥제주특별자치도 서귀포시 성산읍 고성오조로 64,일반음식점,김밥(도시락),제주특별자치도 서귀포시 성산읍 고성오조로 64,https://pcmap.place.naver.com/restaurant/37020068/review/visitor#
2746,달인본가,달인본가제주특별자치도 서귀포시 동홍로 36,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 동홍로 36,https://pcmap.place.naver.com/restaurant/1208782098/review/visitor#
2747,아자부,아자부제주특별자치도 서귀포시 중정로61번길 30,일반음식점,한식,제주특별자치도 서귀포시 중정로61번길 30,https://pcmap.place.naver.com/restaurant/78912814/review/visitor#
2748,수영이네식당,수영이네식당제주특별자치도 서귀포시 중산간동로7929번길 24 (동홍동),일반음식점,한식,제주특별자치도 서귀포시 중산간동로7929번길 24 (동홍동),https://pcmap.place.naver.com/restaurant/16910595/review/visitor#
2749,미촌가든,미촌가든제주특별자치도 서귀포시 성산읍 일주동로 5112,일반음식점,한식,제주특별자치도 서귀포시 성산읍 일주동로 5112,https://pcmap.place.naver.com/restaurant/16954583/review/visitor#
2751,황금솔,황금솔제주특별자치도 서귀포시 태평로353번길 5 (서귀동),일반음식점,통닭(치킨),제주특별자치도 서귀포시 태평로353번길 5 (서귀동),https://pcmap.place.naver.com/restaurant/20137355/review/visitor#
2753,펄,펄제주특별자치도 서귀포시 중문관광로 216,일반음식점,기타,제주특별자치도 서귀포시 중문관광로 216,https://pcmap.place.naver.com/restaurant/37756335/review/visitor#
2754,원앙,원앙제주특별자치도 서귀포시 중문관광로 216,일반음식점,한식,제주특별자치도 서귀포시 중문관광로 216,https://pcmap.place.naver.com/restaurant/37756338/review/visitor#
2755,수원닭집,수원닭집제주특별자치도 서귀포시 남원읍 태위로 677,일반음식점,호프/통닭,제주특별자치도 서귀포시 남원읍 태위로 677,https://pcmap.place.naver.com/restaurant/16941742/review/visitor#
2757,그때그맛,그때그맛제주특별자치도 서귀포시 성산읍 금백조로 70,일반음식점,한식,제주특별자치도 서귀포시 성산읍 금백조로 70,https://pcmap.place.naver.com/restaurant/1438649255/review/visitor#
2758,윤스쿡,윤스쿡제주특별자치도 서귀포시 표선면 표선동서로 210,일반음식점,분식,제주특별자치도 서귀포시 표선면 표선동서로 210,https://pcmap.place.naver.com/restaurant/1216103453/review/visitor#
2760,담에랑또,담에랑또제주특별자치도 서귀포시 서호중로 86,일반음식점,한식,제주특별자치도 서귀포시 서호중로 86,https://pcmap.place.naver.com/restaurant/1720653060/review/visitor#
2761,블랙바,블랙바제주특별자치도 서귀포시 솔동산로 27,일반음식점,경양식,제주특별자치도 서귀포시 솔동산로 27,https://pcmap.place.naver.com/restaurant/1858042534/review/visitor#
2762,당일바리,당일바리제주특별자치도 서귀포시 안덕면 형제해안로 20,일반음식점,일식,제주특별자치도 서귀포시 안덕면 형제해안로 20,https://pcmap.place.naver.com/restaurant/38553106/review/visitor#
2767,소금막식당,소금막식당제주특별자치도 서귀포시 쇠소깍로 151-14,일반음식점,한식,제주특별자치도 서귀포시 쇠소깍로 151-14,https://pcmap.place.naver.com/restaurant/16921877/review/visitor#
2768,윤경양식당신화월드점,윤경양식당신화월드점제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,일반음식점,경양식,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,https://pcmap.place.naver.com/restaurant/1199772319/review/visitor#
2773,올레안뜰,올레안뜰제주특별자치도 서귀포시 법환로 24 (법환동),일반음식점,기타,제주특별자치도 서귀포시 법환로 24 (법환동),https://pcmap.place.naver.com/restaurant/35117667/review/visitor#
2774,밀리우,밀리우제주특별자치도 서귀포시 표선면 민속해안로 537,일반음식점,경양식,제주특별자치도 서귀포시 표선면 민속해안로 537,https://pcmap.place.naver.com/restaurant/37402234/review/visitor#
2776,제주아모제,제주아모제제주특별자치도 서귀포시 최영로 20-1 (법환동),일반음식점,한식,제주특별자치도 서귀포시 최영로 20-1 (법환동),https://pcmap.place.naver.com/restaurant/37485326/review/visitor#
2777,대패고기집,대패고기집제주특별자치도 서귀포시 동홍남로 75,일반음식점,기타,제주특별자치도 서귀포시 동홍남로 75,https://pcmap.place.naver.com/restaurant/1159994884/review/visitor#
2778,만담,만담제주특별자치도 서귀포시 안덕면 사계북로41번길 197,일반음식점,한식,제주특별자치도 서귀포시 안덕면 사계북로41번길 197,https://pcmap.place.naver.com/restaurant/1927102811/review/visitor#
2779,더루머스,더루머스제주특별자치도 서귀포시 태평로 408,일반음식점,일식,제주특별자치도 서귀포시 태평로 408,https://pcmap.place.naver.com/restaurant/1613069716/review/visitor#
2780,자담치킨,자담치킨제주특별자치도 서귀포시 안덕면 화순중앙로 51,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 화순중앙로 51,https://pcmap.place.naver.com/restaurant/1358205914/review/visitor#
2781,일품순두부성산점,일품순두부성산점제주특별자치도 서귀포시 성산읍 신양로 78,일반음식점,한식,제주특별자치도 서귀포시 성산읍 신양로 78,https://pcmap.place.naver.com/restaurant/1164594276/review/visitor#
2782,솥밥과추어탕,솥밥과추어탕제주특별자치도 서귀포시 동홍남로 71,일반음식점,일식,제주특별자치도 서귀포시 동홍남로 71,https://pcmap.place.naver.com/restaurant/1058009255/review/visitor#
2784,황가네흑족발,황가네흑족발제주특별자치도 서귀포시 남원읍 태위로 673,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로 673,https://pcmap.place.naver.com/restaurant/1888497932/review/visitor#
2786,중문막썰어횟집,중문막썰어횟집제주특별자치도 서귀포시 중문상로17번길 4,일반음식점,일식,제주특별자치도 서귀포시 중문상로17번길 4,https://pcmap.place.naver.com/restaurant/38336696/review/visitor#
2788,천보식당,천보식당제주특별자치도 서귀포시 중앙로89번길 13 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중앙로89번길 13 (서귀동),https://pcmap.place.naver.com/restaurant/32036745/review/visitor#
2789,예림양꼬치,예림양꼬치제주특별자치도 서귀포시 명동로 17 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 명동로 17 (서귀동),https://pcmap.place.naver.com/restaurant/1305477778/review/visitor#
2790,날목동산,날목동산제주특별자치도 서귀포시 표선면 하천달산로9번길 96,일반음식점,한식,제주특별자치도 서귀포시 표선면 하천달산로9번길 96,https://pcmap.place.naver.com/restaurant/16962889/review/visitor#
