Column1,name,address,Latitude,Longitude,상태
1928541,씨유성산수산점,"제주특별자치도 서귀포시 성산읍 서성일로 908, 1층",33.43908,126.8769,정좌표
1928591,옥분상회,제주특별자치도 서귀포시 남원읍 남한로 14,33.28024,126.7179,정좌표
1928650,카페봄봄예래점,제주특별자치도 서귀포시 소보리당로164번길 63 (상예동),33.26396,126.3845,정좌표
1928669,오돈꼬치,제주특별자치도 서귀포시 중정로73번길 17 (서귀동),33.24967,126.5637,정좌표
1928946,피자포람수다,"제주특별자치도 서귀포시 성산읍 서성일로 872-18, 1층 102호",33.43822,126.873,정좌표
1928988,세븐일레븐서귀포의귀점,제주특별자치도 서귀포시 남원읍 의귀로 103,33.31009,126.7165,정좌표
1928990,그린무드,"제주특별자치도 서귀포시 중산간서로 822, 1층 (중문동)",33.26287,126.4276,정좌표
1929494,한남307,제주특별자치도 서귀포시 남원읍 한신로 55,33.31373,126.6986,정좌표
1929602,할렘버거,제주특별자치도 서귀포시 남원읍 서의로154번길 69,33.29958,126.7133,정좌표
1929653,캘리소프트서브올레시장점,"제주특별자치도 서귀포시 중앙로54번길 16, 1층 (서귀동)",33.24949,126.5624,정좌표
1929747,캘리소프트서브성산일출봉점,"제주특별자치도 서귀포시 성산읍 일출로 284-4, 1층",33.46271,126.9352,정좌표
1929903,컴포즈신시가지점,"제주특별자치도 서귀포시 중산간동로 8380, 1층 (서호동)",33.2614,126.5213,인근좌표
1929923,꿀맛,"제주특별자치도 서귀포시 막숙포로 95, 1층 (법환동)",33.23376,126.5124,정좌표
1929998,망고하이,"제주특별자치도 서귀포시 일주서로 972, 1,2층 (색달동)",33.25822,126.4069,정좌표
1930169,놀숲서귀포중앙점,"제주특별자치도 서귀포시 중앙로 35, 3층 (서귀동)",33.24778,126.5616,정좌표
1930171,색놀이터제주,"제주특별자치도 서귀포시 말질로 147-1, 1층 (강정동)",33.23825,126.4799,정좌표
1930173,봄봄회수점,"제주특별자치도 서귀포시 전가로 1, 1층 (회수동)",33.26324,126.4449,정좌표
1930181,에그박스제주성산점,"제주특별자치도 서귀포시 성산읍 고성동서로56번길 18, 1층",33.44979,126.9147,정좌표
1930207,그리젠,"제주특별자치도 서귀포시 이어도로 377, 1층 (월평동)",33.24267,126.4595,정좌표
1930234,카페봄봄서홍점,"제주특별자치도 서귀포시 홍중로 52, 1층 (서홍동)",33.25728,126.5573,정좌표
1930236,미미탕후루,"제주특별자치도 서귀포시 중정로61번길 14, 1층 (서귀동)",33.24903,126.5629,정좌표
1930246,카페앤유,"제주특별자치도 서귀포시 태평로 119-1, 2층,옥상층 (호근동)",33.24422,126.5355,인근좌표
1930390,제주카펜터,"제주특별자치도 서귀포시 중산간서로356번길 42, 1층 (도순동)",33.26263,126.4751,정좌표
1930439,어느멋진날,"제주특별자치도 서귀포시 남원읍 위미해안로 97, 1층",33.26875,126.6546,정좌표
1930471,빽다방서귀포올레중앙점,제주특별자치도 서귀포시 중정로61번길 19 (서귀동),33.24949,126.5626,정좌표
1930514,파프리카(paprika),"제주특별자치도 서귀포시 신서로32번길 10, 지1층 (강정동)",33.25244,126.5057,정좌표
1930516,씨유제주빛의벙커점,"제주특별자치도 서귀포시 성산읍 서성일로 1181, 1층",33.44618,126.9047,정좌표
1930522,윤꽈배기,"제주특별자치도 서귀포시 천제연로 214, 1층 (중문동)",33.25143,126.4275,정좌표
1930580,세븐일레븐서귀포토평사거리점,제주특별자치도 서귀포시 516로 143 (토평동),33.26592,126.5851,정좌표
1930581,카페물썹,"제주특별자치도 서귀포시 성산읍 신천동로 130-29, 2층",33.3521,126.8653,정좌표
1930643,세븐일레븐서귀포삼달점,제주특별자치도 서귀포시 성산읍 삼달로 190,33.37402,126.8494,정좌표
1930663,유디에이(UDA),"제주특별자치도 서귀포시 속골로 13-7, 1,2층 (호근동)",33.24134,126.5276,인근좌표
