Column1,name,address,Latitude,Longitude,상태
736218,당근가게,"제주특별자치도 제주시 서광로5길 4, 1층 (용담일동)",33.50066,126.5144,정좌표
736227,연포낙지,"제주특별자치도 제주시 연동9길 39 (연동,(은남4로6))",33.49684,126.5011,정좌표
736229,양순이네순대국밥,제주특별자치도 제주시 동광로1길 32 (이도일동),33.5033,126.5279,정좌표
736233,신촌풍경,"제주특별자치도 제주시 조천읍 일주동로 817, 1층",33.53163,126.6287,정좌표
736235,순덕이네왕갈비,"제주특별자치도 제주시 진남로10길 34, 1호 (화북일동)",33.52218,126.5674,정좌표
736239,리에또,제주특별자치도 제주시 원노형로 49-1 (노형동),33.4842,126.485,정좌표
736241,생각할때,제주특별자치도 제주시 남녕로 7 (노형동),33.48889,126.4826,정좌표
736265,삼겹살동동,제주특별자치도 제주시 조천읍 신촌3길 7-2,33.53378,126.6186,정좌표
736285,남문숯불바베큐앤치킨노형점,"제주특별자치도 제주시 정존5길 21, 1층 (노형동)",33.48414,126.4732,정좌표
736301,양촌리마을,제주특별자치도 제주시 진군길 31-5 (노형동),33.47936,126.4814,정좌표
736309,허클베리핀,"제주특별자치도 제주시 노형5길 44, 1층 (노형동)",33.47946,126.4741,정좌표
736421,황금손가락함덕점,"제주특별자치도 제주시 조천읍 신북로 519, 1층",33.54199,126.6653,정좌표
736625,우무깨,제주특별자치도 제주시 우도면 우도해안길 356,33.50996,126.9435,정좌표
736651,차이메이,제주특별자치도 제주시 신설로9길 37 (이도이동),33.49523,126.5471,정좌표
736653,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792,33.51509,126.9572,정좌표
737845,야끼니꾸호타루,"제주특별자치도 제주시 과원북4길 17, 101호 (노형동)",33.48135,126.484,정좌표
737849,공룡마라탕5호점,제주특별자치도 제주시 우정로 67 (외도일동),33.48677,126.4311,정좌표
737875,심향(중식당),제주특별자치도 제주시 중앙로 151 (이도일동),33.50568,126.5264,정좌표
737911,고래고래,"제주특별자치도 제주시 월랑로4길 16, 1층 (노형동)",33.48835,126.479,정좌표
737919,서울식당,제주특별자치도 제주시 조천읍 함덕13길 5,33.54191,126.6677,정좌표
739575,민박사봉평막국수교래점,"제주특별자치도 제주시 조천읍 비자림로 685-14, 1층",33.4371,126.6806,정좌표
739587,산천초목오리약선요리,제주특별자치도 제주시 오복6길 8 (이도이동),33.49616,126.5374,정좌표
739596,갈비정식,"제주특별자치도 제주시 진남로6길 3, 1층 (화북일동)",33.51923,126.5655,정좌표
739599,맛조이,"제주특별자치도 제주시 동광로6길 27, 1층 (이도이동)",33.49991,126.5332,정좌표
739607,돈삼겹삼화3호점,"제주특별자치도 제주시 지석8길 13-22, 1층 (삼양이동)",33.5198,126.5823,정좌표
739617,오미정,제주특별자치도 제주시 평전길 31 (삼도일동),33.50266,126.5191,정좌표
739620,황금돼지,제주특별자치도 제주시 연동8길 6 (연동),33.49659,126.5013,정좌표
740241,오늘와인한잔,"제주특별자치도 제주시 신대로16길 44, 1층 (연동)",33.48708,126.4914,정좌표
740276,공단반점,"제주특별자치도 제주시 화남로 62, 1층 (화북일동)",33.51244,126.5633,정좌표
740277,자담치킨노형점,제주특별자치도 제주시 수덕5길 35 (노형동),33.48524,126.4751,정좌표
740286,짱숯불갈비,제주특별자치도 제주시 신대로14길 38 (연동),33.48794,126.4926,정좌표
740321,산지해장국노형직영점,"제주특별자치도 제주시 노형9길 16-1, 1층 (노형동)",33.48333,126.4764,정좌표
740387,리틀오사카,"제주특별자치도 제주시 진군남4길 7-5, 1층 (노형동)",33.47548,126.4811,정좌표
740409,스트라이크존,"제주특별자치도 제주시 고마로 95, 2층 (일도이동)",33.50596,126.5413,정좌표
740410,토마토도시락제주대후문점,"제주특별자치도 제주시 산천단동3길 31, 1층 (아라일동)",33.45053,126.5583,정좌표
740413,하남집,"제주특별자치도 제주시 청사로3길 1-6, 1층 (도남동)",33.49065,126.5268,정좌표
740414,우도이디중식,"제주특별자치도 제주시 우도면 우도로 193, 1층",33.50922,126.9532,정좌표
740418,미소돈,"제주특별자치도 제주시 선사로8길 20, 1~2층 (삼양일동)",33.52585,126.5878,정좌표
740426,써니킴밥,"제주특별자치도 제주시 수덕11길 1, 1층 (노형동)",33.48799,126.476,정좌표
740461,제주인짬뽕,"제주특별자치도 제주시 지석12길 14, 1층 (삼양이동)",33.51974,126.5841,정좌표
740538,상호네숯불구이,"제주특별자치도 제주시 남광로 146, 1층 (이도이동)",33.49906,126.5497,정좌표
740560,왔다옛날손짜장,제주특별자치도 제주시 문송길 42 (연동),33.48604,126.4971,정좌표
740561,양푼속닭한마리,제주특별자치도 제주시 연동9길 26 (연동),33.49684,126.5011,정좌표
740673,우도향,제주특별자치도 제주시 우도면 우도해안길 848,33.51225,126.9602,정좌표
740678,조실장회센타,제주특별자치도 제주시 고산동산6길 4 (이도이동),33.49501,126.5326,정좌표
