,Unnamed: 0,사업장명,업종구분대분류,업종구분소분류,소재지전체주소,naver_map_url
605,606,추자집밥,일반음식점,한식,제주특별자치도 서귀포시 서귀동 272-18번지 ,https://pcmap.place.naver.com/restaurant/1155854317/review/visitor#
606,607,찬누리호프,일반음식점,한식,제주특별자치도 서귀포시 서귀동 272-41번지 ,https://pcmap.place.naver.com/restaurant/1039523833/review/visitor#
607,608,용팔이막창표선점,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 표선면 표선리 611-1번지 ,https://pcmap.place.naver.com/restaurant/38652508/review/visitor#
608,609,유림반점,일반음식점,한식,제주특별자치도 서귀포시 표선면 가시리 2021-4번지 ,https://pcmap.place.naver.com/restaurant/1004128522/review/visitor#
609,610,조은게마씸,일반음식점,한식,제주특별자치도 서귀포시 표선면 표선리 1401-1 1층 ,https://pcmap.place.naver.com/restaurant/1798676105/review/visitor#
610,611,비어댐서귀포점,일반음식점,호프/통닭,제주특별자치도 서귀포시 서귀동 312-14 ,https://pcmap.place.naver.com/restaurant/1038189141/review/visitor#
611,612,성산메밀꽃막국수,일반음식점,냉면집,제주특별자치도 서귀포시 성산읍 수산리 1048 1층 ,https://pcmap.place.naver.com/restaurant/1273835553/review/visitor#
612,613,성산포수협외식사업센터(활어회센터),일반음식점,횟집,제주특별자치도 서귀포시 성산읍 성산리 347-5 제24호 3층 ,https://pcmap.place.naver.com/restaurant/1939662648/review/visitor#
613,614,제주힐링돼지,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 강정동 5009-3 ,https://pcmap.place.naver.com/restaurant/1102338814/review/visitor#
614,615,어짬뽕,일반음식점,한식,제주특별자치도 서귀포시 안덕면 동광리 1393-16 ,https://pcmap.place.naver.com/restaurant/1701984817/review/visitor#
615,616,서귀로운날들,일반음식점,경양식,제주특별자치도 서귀포시 동홍동 621 ,https://pcmap.place.naver.com/restaurant/1952544213/review/visitor#
616,617,제쭈,일반음식점,한식,제주특별자치도 서귀포시 동홍동 1075-1 ,https://pcmap.place.naver.com/restaurant/1202042111/review/visitor#
617,618,티바두마리치킨사계점,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 사계리 1047 1층 103호,https://pcmap.place.naver.com/restaurant/1288305497/review/visitor#
618,619,인스밀,일반음식점,한식,제주특별자치도 서귀포시 대정읍 일과리 1291 ,https://pcmap.place.naver.com/restaurant/1864290419/review/visitor#
619,620,여기올레,일반음식점,한식,제주특별자치도 서귀포시 하효동 674 ,https://pcmap.place.naver.com/restaurant/1426994462/review/visitor#
620,621,효돈빵오롯이,일반음식점,경양식,제주특별자치도 서귀포시 하효동 731-4 ,https://pcmap.place.naver.com/restaurant/1840967801/review/visitor#
621,622,윤가우동신시가지점,일반음식점,한식,제주특별자치도 서귀포시 강정동 208-8 ,https://pcmap.place.naver.com/restaurant/1778316087/review/visitor#
622,623,다올분식카페,일반음식점,분식,제주특별자치도 서귀포시 동홍동 1182-1 ,https://pcmap.place.naver.com/restaurant/1140188330/review/visitor#
623,624,오요,일반음식점,중국식,제주특별자치도 서귀포시 하효동 682 ,https://pcmap.place.naver.com/restaurant/1112652002/review/visitor#
624,625,오렌지반점,일반음식점,중국식,제주특별자치도 서귀포시 서귀동 692-9 ,https://pcmap.place.naver.com/restaurant/1616748086/review/visitor#
625,626,츄,일반음식점,한식,제주특별자치도 서귀포시 서귀동 831-9 ,https://pcmap.place.naver.com/restaurant/1559000508/review/visitor#
626,627,블랙피그,일반음식점,한식,제주특별자치도 서귀포시 안덕면 화순리 2038-1 ,https://pcmap.place.naver.com/restaurant/1201572054/review/visitor#
627,628,인브레쏘,일반음식점,경양식,제주특별자치도 서귀포시 대정읍 상모리 133-6 ,https://pcmap.place.naver.com/restaurant/1884032987/review/visitor#
628,629,만나국수,일반음식점,한식,제주특별자치도 서귀포시 안덕면 서광리 1393-1 1층 2호,https://pcmap.place.naver.com/restaurant/1188287296/review/visitor#
629,630,섬나무,일반음식점,일식,제주특별자치도 서귀포시 서호동 1524-3 지하1층 B102호,https://pcmap.place.naver.com/restaurant/1714083898/review/visitor#
630,631,마일스,일반음식점,경양식,제주특별자치도 서귀포시 하예동 1795-1 ,https://pcmap.place.naver.com/restaurant/1126932671/review/visitor#
631,632,고흐의편지,일반음식점,패밀리레스트랑,제주특별자치도 서귀포시 성산읍 삼달리 1182 제2동 ,https://pcmap.place.naver.com/restaurant/1048959918/review/visitor#
632,633,생수천가든,일반음식점,한식,제주특별자치도 서귀포시 색달동 2038 ,https://pcmap.place.naver.com/restaurant/1199549971/review/visitor#
633,634,저스트피자,일반음식점,한식,"제주특별자치도 서귀포시 대정읍 보성리 2372-1 101,1호",https://pcmap.place.naver.com/restaurant/1712782556/review/visitor#
634,635,춘분,일반음식점,한식,제주특별자치도 서귀포시 상예동 1757-1 ,https://pcmap.place.naver.com/restaurant/1053875132/review/visitor#
635,636,귤꽃다락,일반음식점,경양식,제주특별자치도 서귀포시 서호동 133 ,https://pcmap.place.naver.com/restaurant/1939769414/review/visitor#
636,637,그랜드골프존,일반음식점,분식,제주특별자치도 서귀포시 법환동 739-6 ,https://pcmap.place.naver.com/restaurant/1182643421/review/visitor#
637,638,이박사네야채곱창,일반음식점,한식,제주특별자치도 서귀포시 서귀동 303-8 ,https://pcmap.place.naver.com/restaurant/1404912155/review/visitor#
638,639,반양,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 대정읍 무릉리 965-14 ,https://pcmap.place.naver.com/restaurant/36924323/review/visitor#
639,640,빅썸카페,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 남원읍 태흥리 373 ,https://pcmap.place.naver.com/restaurant/1337922512/review/visitor#
640,641,가가호호,일반음식점,경양식,제주특별자치도 서귀포시 남원읍 위미리 3192-5 1층 ,https://pcmap.place.naver.com/restaurant/1578577127/review/visitor#
641,642,로바타탄요제주,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 동광리 1602 2층 상가동 2202호,https://pcmap.place.naver.com/restaurant/1806443134/review/visitor#
642,643,만계치킨서귀포점,일반음식점,뷔페식,"제주특별자치도 서귀포시 서귀동 486-1 1층 103,1호",https://pcmap.place.naver.com/restaurant/1259045184/review/visitor#
643,644,주공올레집,일반음식점,한식,제주특별자치도 서귀포시 중문동 1794-3 ,https://pcmap.place.naver.com/restaurant/1333722843/review/visitor#
644,645,덕성루,일반음식점,중국식,제주특별자치도 서귀포시 강정동 147-3 지1층 ,https://pcmap.place.naver.com/restaurant/1066620330/review/visitor#
645,646,신백정,일반음식점,한식,제주특별자치도 서귀포시 안덕면 사계리 3591-5 ,https://pcmap.place.naver.com/restaurant/1508768168/review/visitor#
646,647,글라스월평(Glass Wolpyeong),일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 월평동 429-5 ,https://pcmap.place.naver.com/restaurant/37558848/review/visitor#
647,648,돌모루,일반음식점,일식,제주특별자치도 서귀포시 표선면 표선리 634-12 ,https://pcmap.place.naver.com/restaurant/1938776803/review/visitor#
648,649,뻘떡낙지모슬포점,일반음식점,한식,제주특별자치도 서귀포시 대정읍 하모리 1446-6 ,https://pcmap.place.naver.com/restaurant/1864659561/review/visitor#
649,650,인쌩맥주신서귀포점,일반음식점,한식,제주특별자치도 서귀포시 강정동 165-6 1층 ,https://pcmap.place.naver.com/restaurant/1120201970/review/visitor#
650,651,이강통닭앤가츠,일반음식점,호프/통닭,"제주특별자치도 서귀포시 법환동 749-1 1층 상가동 101,1호",https://pcmap.place.naver.com/restaurant/1644065620/review/visitor#
651,652,바당한상,일반음식점,일식,제주특별자치도 서귀포시 서귀동 294-18 ,https://pcmap.place.naver.com/restaurant/1368419206/review/visitor#
652,653,유니스낵,일반음식점,분식,제주특별자치도 서귀포시 강정동 157-3 ,https://pcmap.place.naver.com/restaurant/1904795155/review/visitor#
653,654,리틀보라카이,일반음식점,"외국음식전문점(인도,태국등)","제주특별자치도 서귀포시 색달동 2284-1 지1층 103.,호",https://pcmap.place.naver.com/restaurant/1947329475/review/visitor#
654,655,미스터김,일반음식점,호프/통닭,제주특별자치도 서귀포시 서홍동 364 ,https://pcmap.place.naver.com/restaurant/1342818931/review/visitor#
655,656,희나리와돌맹이,일반음식점,한식,제주특별자치도 서귀포시 하효동 821 ,https://pcmap.place.naver.com/restaurant/1346127670/review/visitor#
656,657,안뜨르,일반음식점,한식,제주특별자치도 서귀포시 법환동 460 ,https://pcmap.place.naver.com/restaurant/1170172085/review/visitor#
657,658,구억마을옹기카페,일반음식점,한식,제주특별자치도 서귀포시 대정읍 보성리 174 ,https://pcmap.place.naver.com/restaurant/1179766821/review/visitor#
658,659,해촌바지락,일반음식점,한식,제주특별자치도 서귀포시 서호동 1553-3 ,https://pcmap.place.naver.com/restaurant/1553045543/review/visitor#
659,660,연남물갈비서귀포점,일반음식점,한식,제주특별자치도 서귀포시 법환동 747-1 더프라임 ,https://pcmap.place.naver.com/restaurant/1056052810/review/visitor#
660,661,마시오름,일반음식점,한식,제주특별자치도 서귀포시 서홍동 397-141 ,https://pcmap.place.naver.com/restaurant/1654757633/review/visitor#
661,662,외계인반찬,일반음식점,한식,제주특별자치도 서귀포시 동홍동 64-3 ,https://pcmap.place.naver.com/restaurant/1366389259/review/visitor#
662,663,돈어길,일반음식점,한식,제주특별자치도 서귀포시 대정읍 구억리 831-11 ,https://pcmap.place.naver.com/restaurant/1109562905/review/visitor#
663,664,김밥노리터,일반음식점,분식,제주특별자치도 서귀포시 서귀동 279-6 ,https://pcmap.place.naver.com/restaurant/1542417606/review/visitor#
664,665,꽃담수제버거,일반음식점,경양식,제주특별자치도 서귀포시 성산읍 성산리 111 ,https://pcmap.place.naver.com/restaurant/1189743089/review/visitor#
665,666,올레강민,일반음식점,횟집,제주특별자치도 서귀포시 서귀동 293-1 ,https://pcmap.place.naver.com/restaurant/1307118040/review/visitor#
666,667,루스티카,일반음식점,경양식,제주특별자치도 서귀포시 동홍동 106-1 ,https://pcmap.place.naver.com/restaurant/1704090393/review/visitor#
667,668,누이밥집,일반음식점,한식,제주특별자치도 서귀포시 회수동 799-2 ,https://pcmap.place.naver.com/restaurant/1809575566/review/visitor#
668,669,표선희희락락,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 표선면 표선리 610-2 큰손야식 ,https://pcmap.place.naver.com/restaurant/1671531562/review/visitor#
669,670,대정족발화순점,일반음식점,한식,제주특별자치도 서귀포시 안덕면 화순리 1091-4 ,https://pcmap.place.naver.com/restaurant/1274846319/review/visitor#
670,671,지코바양념치킨서귀점,일반음식점,호프/통닭,제주특별자치도 서귀포시 서귀동 829-5 ,https://pcmap.place.naver.com/restaurant/1330570914/review/visitor#
671,672,불난집,일반음식점,한식,제주특별자치도 서귀포시 표선면 표선리 604 ,https://pcmap.place.naver.com/restaurant/1369244275/review/visitor#
672,673,모도리,일반음식점,한식,제주특별자치도 서귀포시 대정읍 보성리 2476-13 ,https://pcmap.place.naver.com/restaurant/38300141/review/visitor#
673,674,황가네회포차,일반음식점,횟집,제주특별자치도 서귀포시 호근동 1936-2 ,https://pcmap.place.naver.com/restaurant/1084939319/review/visitor#
674,675,위밋,일반음식점,한식,제주특별자치도 서귀포시 남원읍 위미리 171-5 ,https://pcmap.place.naver.com/restaurant/1657222219/review/visitor#
675,676,제주섬나무,일반음식점,일식,제주특별자치도 서귀포시 법환동 745-7 ,https://pcmap.place.naver.com/restaurant/1714083898/review/visitor#
676,677,멸치의꿈,일반음식점,한식,제주특별자치도 서귀포시 대정읍 하모리 559 ,https://pcmap.place.naver.com/restaurant/1377484512/review/visitor#
677,678,구르메스시,일반음식점,일식,제주특별자치도 서귀포시 서호동 1469-5 ,https://pcmap.place.naver.com/restaurant/1333888438/review/visitor#
678,679,삼춘네칼국수,일반음식점,한식,제주특별자치도 서귀포시 안덕면 서광리 279 ,https://pcmap.place.naver.com/restaurant/1943564145/review/visitor#
679,680,을찌로국물떡볶이서귀포점,일반음식점,분식,제주특별자치도 서귀포시 서귀동 298-7 ,https://pcmap.place.naver.com/restaurant/1173479670/review/visitor#
680,681,너븐,일반음식점,경양식,제주특별자치도 서귀포시 동홍동 281-1 ,https://pcmap.place.naver.com/restaurant/1274239322/review/visitor#
681,682,복미당,일반음식점,한식,제주특별자치도 서귀포시 서홍동 279-27 ,https://pcmap.place.naver.com/restaurant/1440431456/review/visitor#
682,683,당일바리강정호,일반음식점,한식,제주특별자치도 서귀포시 강정동 4964 ,https://pcmap.place.naver.com/restaurant/1907471571/review/visitor#
683,684,레이와(REYWA),일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 안덕면 사계리 2891-3 ,https://pcmap.place.naver.com/restaurant/1846704703/review/visitor#
