,name,address
1931226,씨유서귀고근산점,"제주특별자치도 서귀포시 중산간동로 8442, 1층 (서호동)"
1931236,제주처럼,"제주특별자치도 서귀포시 동홍로 351, 1층 (동홍동)"
1931238,도넛포레스트,"제주특별자치도 서귀포시 흙담솔로 26, 1층 (서홍동)"
1931249,지에스25제주성산일출점,"제주특별자치도 서귀포시 성산읍 일출로 264-1, 1층"
1931317,호끌랑,제주특별자치도 서귀포시 장수로 98 (서홍동)
1931319,맨도롱힐링카페,"제주특별자치도 서귀포시 중앙로195번길 22, 1층 (서홍동)"
1931321,19티성산일출봉점,"제주특별자치도 서귀포시 성산읍 일출로 264-1, 1층 2호"
1931333,씨유서귀포효돈점,"제주특별자치도 서귀포시 일주동로 8092, 1층 (하효동)"
1931413,카페봄봄서귀중앙점,"제주특별자치도 서귀포시 중앙로 65, 1층 (서귀동)"
1931417,쇠소깍산물관광농원,"제주특별자치도 서귀포시 남원읍 하례로 90, 1층"
1931472,던킨서귀포동홍점,"제주특별자치도 서귀포시 동홍중앙로 77, 1층 (동홍동)"
1931482,아수라김밥,제주특별자치도 서귀포시 성산읍 일주동로 4754
1931622,요거트소랑,"제주특별자치도 서귀포시 신서로48번길 31, 명성 클리닉 빌딩 1층 101호 (강정동)"
1931741,워니도넛,"제주특별자치도 서귀포시 효돈로 135-1, 1층 (신효동)"
1931777,던킨서귀포혁신점,"제주특별자치도 서귀포시 신서로48번길 31, 1층 103호 (강정동)"
1931825,제주빵앗간,"제주특별자치도 서귀포시 천제연로207번길 7, 더프라임시티 1층 104호 (중문동)"
1931838,PinPin(핀핀),"제주특별자치도 서귀포시 장수로 87, 1층 (서홍동)"
1931844,신전떡볶이중문점,"제주특별자치도 서귀포시 중문관광로301번길 3, 1층 101호 (대포동, 중문오션힐스)"
1931996,메가커피제주동홍중앙점,제주특별자치도 서귀포시 태평로 488 (동홍동)
1932031,그린샐러드&샌드위치,"제주특별자치도 서귀포시 서호중앙로 55, E동 지3층 B3-112호 (서호동)"
1932061,알로하(ALOHA),"제주특별자치도 서귀포시 남원읍 남조로 162-2, C동 1층"
1932076,이디야위미점,"제주특별자치도 서귀포시 남원읍 태위로 88, 1층"
1932087,불쑥봄,제주특별자치도 서귀포시 법화로10번길 10-4 (하원동)
1932102,제주소담,"제주특별자치도 서귀포시 막숙포로 150, 1층 (법환동)"
1932140,카페쉬머,"제주특별자치도 서귀포시 서호중로 80, 1,2층 (서호동)"
1932178,샐러든든,제주특별자치도 서귀포시 동홍중앙로66번길 22-7 (동홍동)
1932181,GS25제주아쿠아플라넷,"제주특별자치도 서귀포시 성산읍 섭지코지로 95, 2층"
1932277,앤드플(ANDFLE),"제주특별자치도 서귀포시 서호중로 102, 2층 (서호동)"
1932311,Woody glade(우디글레이드),"제주특별자치도 서귀포시 솔동산로 26-6, 1층 (서귀동)"
1932320,봄봄법환점,"제주특별자치도 서귀포시 이어도로 920, 1층 (법환동)"
1932328,씨유서귀위미항점,"제주특별자치도 서귀포시 남원읍 태위로 88, 1층"
1932338,오리프,제주특별자치도 서귀포시 남원읍 태위로 255
1932390,씨유성산포항여객터미널점,"제주특별자치도 서귀포시 성산읍 성산등용로 130-21, 1층"
1932410,세븐일레븐서귀포동홍로점,"제주특별자치도 서귀포시 동홍로99번길 9, 1층 (동홍동)"
1932413,카페와일드가든,"제주특별자치도 서귀포시 칠십리로 199, 1,2층 (동홍동)"
1932425,네모샌드위치,"제주특별자치도 서귀포시 서호중앙로 55, Ezone동 지2층 B-2-113-1호 (서호동)"
1932435,애니커피하우스,제주특별자치도 서귀포시 동문로 10 (서귀동)
1932448,cu서귀호근로점,제주특별자치도 서귀포시 중산간동로 8351 (호근동)
1932458,제주호랭이성산점,"제주특별자치도 서귀포시 성산읍 일출로 274-1, 2층"
1932926,지에스25서귀서문로점,"제주특별자치도 서귀포시 서문로 8, 1층 (서귀동)"
1932936,씨유중문대림점,"제주특별자치도 서귀포시 중문상로82번길 16, 1층 101호 (중문동)"
1932946,서귀포쑥보리빵,제주특별자치도 서귀포시 장수로 72 (서홍동)
1932957,CU하효중앙점,제주특별자치도 서귀포시 효돈순환로 252 (하효동)
1932967,카페숲숲,"제주특별자치도 서귀포시 보목로64번길 80, 2층 (보목동)"
